ID,Class
188662,2
149460,1
40850,3
94955,2
17830,3
60772,2
177362,3
6235,3
204864,1
39544,3
67724,3
150603,1
10489,3
204612,3
44627,1
60448,2
128385,2
133449,3
151102,3
136708,3
44757,2
148317,2
180764,3
80789,1
173677,2
84859,2
60342,1
92556,1
102680,3
90529,1
195398,2
199513,1
40321,1
15358,3
100317,2
27855,3
105707,3
76455,2
180025,3
137259,2
208239,2
136700,2
37541,1
193303,1
145750,1
192661,1
83050,2
23079,2
204397,1
13705,3
58924,2
186777,1
64384,3
203534,3
30033,3
52971,1
140621,1
155097,3
89591,1
68822,2
142963,3
176930,2
11403,3
67373,1
184015,3
114608,1
54017,2
61258,1
173190,1
34236,3
84038,1
103393,1
76744,3
209692,1
138831,2
194541,1
62788,3
13425,2
160938,1
22917,1
181768,1
16360,3
101863,1
196653,2
148484,2
14871,3
140211,2
107402,1
1410,1
173881,3
117697,2
89722,3
42756,3
15251,3
151233,1
143518,3
44811,2
81743,3
168118,1
2985,2
35580,2
206571,3
15668,1
116968,2
89059,1
45791,2
94798,2
126590,1
27733,3
39612,3
912,2
179668,3
85504,1
186358,3
81928,3
29266,3
157873,1
30706,1
44164,2
148438,2
93521,3
135871,2
35451,1
31155,3
129019,2
91395,3
25530,1
152120,1
197966,2
210023,3
101263,1
142878,1
48507,1
210484,1
175397,1
87858,1
18835,1
22110,3
69718,2
18132,1
165430,2
165878,3
7229,3
135423,3
137095,3
176920,2
64128,3
172009,2
88696,1
994,1
192299,2
179635,3
102285,1
317,1
58550,1
195185,2
162192,1
86897,1
8740,3
210697,2
110578,1
70793,1
96228,2
136897,3
89146,2
93331,1
178982,1
150232,3
146448,3
13037,3
102585,3
36862,1
170001,1
184785,3
71233,3
41377,3
174279,3
195796,1
169190,1
132792,3
144836,3
32475,2
46462,1
27774,3
207580,3
107073,2
53502,3
20283,3
105668,3
118001,1
38838,1
22887,3
154551,2
173874,2
164028,2
73431,3
156974,3
94336,2
128702,2
127668,3
20,2
108472,1
101915,2
149710,3
54859,3
187233,3
921,3
171097,2
206285,3
73262,1
68890,2
2586,2
119333,3
145986,1
162653,1
191720,1
156453,1
72099,3
100388,3
154483,1
168161,1
164037,3
167708,2
35458,1
5582,3
99912,3
70008,1
151075,2
209993,2
105313,2
154474,1
77545,3
164468,1
163312,3
6629,3
29653,1
16358,3
93925,3
208217,3
78921,1
27009,1
4748,1
14874,2
40774,2
195163,3
9443,3
63785,3
115861,1
2471,1
192863,3
34050,1
36868,2
101321,1
167824,2
98660,3
212948,2
115066,3
40644,1
170627,2
59741,2
81748,1
79274,3
105546,2
50655,3
192952,2
118496,1
180405,2
74421,3
35281,3
80503,1
133363,3
6190,1
89451,2
206943,1
178312,2
193737,1
1636,1
32493,1
205791,3
108030,3
43482,3
15256,2
59681,3
117073,2
44198,2
90680,1
167662,3
199717,2
24520,3
111592,2
128285,1
101597,3
206939,1
9783,3
56626,2
185581,3
71691,2
100579,3
194869,3
152702,1
137038,1
125067,1
104355,3
12839,1
182920,1
126674,2
134425,1
108575,1
208574,3
70690,2
109834,3
134908,3
96169,1
172680,1
167193,3
61584,3
117738,3
127135,3
99598,3
73762,1
126847,3
23472,2
195354,1
183621,3
53866,2
130177,2
55555,2
118874,1
59561,3
169051,2
166579,1
191959,2
142353,3
61272,2
69994,1
135477,2
212158,1
192660,3
211720,1
60299,3
166836,3
60432,1
174078,3
166829,3
71640,2
163165,1
171560,3
77548,3
71676,2
210095,2
199095,3
51257,3
145622,2
135725,3
32512,2
19990,1
69731,1
170619,3
16741,1
52826,2
152907,3
203789,3
26062,2
60167,3
71406,3
134480,3
69363,2
17329,1
201660,3
76200,3
120830,2
93629,2
57330,2
42991,2
119658,1
103976,1
69711,1
81294,3
176251,1
25722,2
179207,1
45708,3
155105,2
143945,2
92567,3
65313,2
186948,2
121220,1
80163,2
181346,1
19774,2
104771,2
179846,1
68411,1
1059,2
56299,3
53633,2
102690,3
18309,3
204902,3
63393,2
185789,2
203402,1
97192,2
37654,3
25560,2
180189,1
15305,1
206647,2
175214,2
137494,3
49526,3
152828,1
30192,2
108792,2
84882,3
26008,3
177372,1
67982,2
191126,2
65691,2
179598,3
201369,2
137080,3
70714,3
181638,3
181689,2
65878,2
124323,2
82168,2
17524,2
76510,3
101298,2
14991,1
26307,3
131786,1
207107,2
14891,1
70117,1
72049,2
165207,3
191924,3
111264,1
177060,1
145756,2
18584,2
80853,2
70202,1
175933,3
33438,3
74306,3
100934,3
44568,3
181940,3
168641,2
208365,1
88403,2
141964,1
189916,3
133795,1
1369,3
178300,3
95042,1
85497,2
130038,1
192275,2
30071,1
95676,1
106336,2
147267,2
147631,3
208854,2
73203,3
13821,2
121407,1
89590,3
42274,1
48642,2
90600,2
58535,3
5606,1
158228,1
108779,1
34764,3
162796,2
45654,3
191925,2
204649,2
204453,1
63030,2
66627,2
66427,2
119101,3
118914,3
114338,1
8151,1
108748,1
131525,2
48166,3
47073,3
6384,3
77521,1
77691,3
5471,3
6290,3
169389,2
140639,1
134648,3
39782,1
129891,1
147009,1
67216,2
153199,2
122648,3
44344,1
19880,3
157616,3
177940,2
75314,2
153901,1
131793,3
56323,3
167621,3
161358,3
54758,1
176978,1
59025,1
153331,2
135409,2
187598,2
121778,2
162085,1
18746,3
183002,3
161510,3
9208,3
128195,3
53069,1
100300,3
56013,3
204351,1
192580,3
174918,1
124954,3
18919,2
73558,2
18873,2
36742,3
102726,1
140920,3
46688,2
65305,3
145342,2
55626,3
96704,3
41100,3
79593,3
56249,2
2218,3
139784,2
152196,3
159787,1
57470,3
17192,2
174261,1
79829,1
111883,1
199795,1
142990,2
93093,2
121914,2
79803,1
5216,3
36541,2
179252,1
206000,2
99238,1
206180,2
2329,3
38339,1
14719,2
201147,1
47122,1
202214,1
175076,3
209545,3
194850,1
34207,3
133941,3
21850,1
42930,1
138028,3
19233,3
151705,1
59567,3
195568,1
97493,2
89537,3
58322,3
166090,2
37343,1
151972,3
12569,3
190431,1
7821,3
52663,1
1889,2
15149,3
25548,2
174092,2
70453,2
121789,2
196481,1
134482,1
199279,3
39037,2
206260,3
78773,3
27721,3
67844,1
180806,2
143568,2
26148,3
150853,3
186593,2
212486,1
104645,3
24257,3
173178,3
95828,1
69776,3
92495,2
191164,1
6839,3
184393,2
154920,1
10091,3
45116,3
93863,3
13687,2
11718,1
131127,2
181601,2
110250,2
20750,3
63115,2
98947,1
155809,2
171959,3
30154,3
164504,3
144434,2
54322,3
38781,1
74939,1
155249,1
179090,3
193222,2
129742,2
60800,1
65108,1
49106,1
211341,3
189149,3
143705,1
205571,3
90954,1
86529,2
8796,3
195806,1
131591,2
180304,2
194340,1
194518,2
115950,2
24793,2
200144,2
48220,1
87912,1
27226,3
145189,3
139041,2
4304,1
156858,3
182850,1
163317,1
53848,1
66487,3
131041,1
40699,1
199817,2
45158,2
131261,3
85709,3
4121,2
122760,2
96954,3
176607,1
169175,3
19548,3
87529,3
129087,3
181306,1
32120,3
99921,1
89109,2
80550,2
110072,2
114380,3
69138,3
126773,2
88854,3
189012,2
23293,1
207307,3
125175,1
12535,2
176138,3
102581,2
48679,1
155285,1
152833,1
31378,3
208884,3
167169,3
185284,3
37244,3
134809,3
136590,2
56281,3
188441,1
4985,2
102542,1
151088,1
187048,1
52356,3
165663,1
13327,3
204700,2
136662,3
165679,2
205366,2
64012,2
199825,2
34809,1
57644,3
101513,1
202989,3
174750,3
100749,3
3018,1
145950,3
46701,3
174093,1
97728,1
153040,1
169023,3
188278,1
210093,2
81092,3
128049,2
118812,2
200375,2
167336,1
193683,3
102506,3
149025,3
4642,1
88545,2
201796,1
53985,1
162803,3
117514,3
27103,2
141045,1
91753,2
153770,3
149368,3
179371,1
27578,2
23048,2
115517,2
177420,3
46932,2
5040,1
24802,3
85458,1
98810,2
21244,3
134710,1
181054,2
1184,1
175072,2
82214,3
77285,1
177988,3
67325,2
199924,2
61579,1
47591,1
175615,1
42966,3
202793,2
204660,2
144792,2
7828,3
163906,3
196187,3
27915,2
32228,3
106018,1
108218,1
194305,1
67679,3
1166,1
168630,1
51048,3
152408,3
24116,2
46596,2
167848,2
206717,3
4589,1
182070,3
187437,2
125296,3
87127,3
138504,1
16135,1
4994,2
77452,3
71768,2
45578,2
46417,2
204044,3
116065,1
208652,1
137612,1
206843,2
198736,3
211437,1
175702,3
48174,3
35416,3
30475,2
117307,2
43216,3
42494,2
202582,2
175624,3
182694,1
72044,3
192590,3
197700,1
77844,3
124908,3
211695,1
157853,1
180838,3
167949,3
190433,1
148450,3
5781,2
79592,1
73184,2
48554,1
157570,1
196491,3
11174,1
176746,1
207545,2
206182,2
42976,1
124098,2
118334,3
113075,2
139583,3
62472,2
199387,1
132782,2
207685,2
156085,1
202957,1
174305,3
142076,1
3554,3
71075,2
98885,3
56549,1
122443,1
211072,3
165342,1
17914,3
130718,2
69124,3
38367,3
177164,3
91737,1
172148,3
134589,2
48100,2
145050,2
173909,2
35198,2
141065,2
68719,2
52560,2
54755,3
26816,2
1338,1
25672,2
125127,1
172707,3
126018,2
97132,1
16929,1
201621,1
2903,2
131369,3
198934,3
58954,1
57811,2
64496,1
141332,3
170377,2
106187,3
208566,1
23143,1
138069,1
210462,1
60476,2
172674,1
200530,1
135244,2
157343,3
69952,3
183779,2
167355,1
117680,3
144280,1
11479,1
124056,2
211700,3
209434,3
165494,2
128437,1
107086,3
129006,2
123891,3
31491,1
56629,2
152194,3
138020,2
202213,1
107445,1
99770,2
75880,1
166985,3
121668,2
168541,2
136893,1
106444,3
129858,3
163330,1
158339,2
43548,3
192508,3
187820,2
185123,1
10419,1
64920,1
184921,3
117734,3
80065,2
59547,2
158414,3
183973,2
127246,3
72449,2
75226,2
165888,1
108772,3
196436,3
64349,2
155561,1
184032,1
123472,2
134727,2
13132,2
109629,3
84456,3
29397,2
32769,3
115732,3
28586,3
184413,2
9877,2
179465,1
173198,3
164883,2
82199,1
124748,2
87459,3
187823,1
37052,2
211595,3
25639,3
9854,1
181424,2
21095,2
172475,1
17359,3
135119,1
98741,3
70970,2
14801,3
145303,2
11754,1
178965,1
95522,3
39647,2
5766,3
32912,1
54956,3
76037,2
76670,2
120869,1
63632,1
189341,3
64346,3
80422,2
166544,3
35067,1
169604,2
159213,2
190191,3
145880,3
113211,3
166473,2
39204,3
65378,3
68537,3
28497,3
52619,2
73851,1
2004,1
46267,1
209935,1
120808,3
133761,1
182823,3
121379,2
79235,3
157324,1
126823,3
58739,1
153252,3
113587,1
67409,1
73825,2
56437,3
105337,2
150855,1
144886,1
155181,3
72523,2
26466,1
111191,3
192921,1
89717,2
67742,3
163901,3
79796,1
135387,2
123328,3
21330,1
141196,2
80219,3
125550,3
124963,1
122374,3
40570,2
76485,1
127646,3
195777,3
41092,2
59121,3
36310,3
134688,1
182407,3
185179,3
71710,3
197604,3
192202,3
203904,1
202817,2
97398,1
36833,3
157660,1
52590,3
188755,3
113437,3
115174,3
61750,1
44362,2
185148,3
50937,3
27612,3
27097,3
173422,3
45412,1
196161,2
200340,1
129300,1
138970,3
105460,2
211947,1
92879,2
121242,1
142383,2
34878,1
45056,2
183698,1
116051,3
26843,2
187722,3
117214,3
63118,2
68410,1
166463,1
104713,2
131467,3
77927,1
23494,2
211798,2
46230,1
8377,2
119380,3
69161,3
135360,2
209867,2
128281,3
43973,1
202331,3
201413,2
168852,3
164988,3
61904,1
13442,2
102400,2
65723,1
125798,2
131742,3
180110,1
1142,1
71205,2
184656,1
177031,3
198025,3
95911,1
79445,2
136189,1
100303,2
180531,3
99648,2
94541,1
133862,1
46277,1
204772,2
60855,2
54024,3
196547,2
85521,1
157862,3
5026,3
191095,2
698,2
152108,2
81195,1
62170,1
147446,1
6709,1
142234,3
46482,3
41959,2
80760,2
20456,1
17811,3
23216,3
205527,1
2697,2
195320,2
121210,1
127888,1
146318,3
24627,1
47178,1
15636,3
167506,1
186683,3
123959,2
123354,2
59020,1
93642,3
163130,1
106514,1
182419,1
3501,1
127425,2
196694,1
78263,2
37726,3
102862,1
173336,1
194831,3
5506,3
127893,3
134803,2
128953,2
18334,1
191168,2
49234,3
167902,2
28452,2
10315,2
115132,1
93617,3
198044,2
192011,3
58129,2
74026,3
46863,2
85056,2
30719,1
40391,2
108931,2
168077,3
83391,1
23817,3
62043,2
38782,3
191120,3
81284,1
100624,3
171182,2
210595,2
62497,3
184609,2
128338,2
99707,1
133746,1
183622,3
94824,1
139825,2
197293,2
156245,2
99433,1
53955,2
3196,1
211883,3
131060,3
65625,2
54654,3
4826,1
157384,2
190671,1
166961,3
184952,3
31892,1
116205,3
30061,1
73683,2
142423,1
132589,2
95710,3
63567,3
92443,1
191554,3
60359,2
118639,3
42181,1
204725,3
142201,2
120006,3
147712,2
2131,3
146257,1
89781,3
178973,1
183156,2
134806,2
209869,3
200149,2
149088,1
50932,3
75454,2
112638,2
29435,1
193293,3
60453,3
124606,2
99381,2
45938,3
173530,3
81058,2
6668,3
170126,3
39971,2
143811,3
73690,3
183256,2
190936,3
104900,3
116024,2
66284,1
77467,2
62537,1
35419,3
858,1
81972,1
169778,2
24487,1
106891,3
106245,1
44343,1
102563,1
77228,3
79431,2
207050,2
204573,1
82167,2
38730,2
125376,2
124578,2
105395,2
124755,3
14082,3
183372,3
138929,2
93612,2
18511,1
179117,3
171992,3
166830,2
111978,3
194095,3
101676,2
198657,2
32311,1
198780,2
19165,3
35719,1
105366,1
156857,1
62161,3
40542,2
104636,2
81921,2
181876,3
34437,2
199377,2
178160,1
107837,2
167244,3
39484,1
131115,1
205626,1
14166,3
70539,3
95500,3
12153,2
101292,2
148878,3
58749,1
78756,2
101068,1
18611,2
68561,3
36416,3
119093,1
19030,3
114923,3
88635,2
43383,3
166092,3
198717,2
204402,3
186101,3
3602,3
128279,1
79099,1
74915,1
192237,2
83115,2
133716,2
70613,1
151438,1
85177,1
108993,2
47374,1
16325,1
19203,1
157506,2
151679,3
17384,1
104597,3
6900,2
146804,3
122155,3
35143,2
128499,1
82224,1
119918,3
184443,1
31607,2
28536,1
130064,1
158709,3
105786,2
180877,2
142485,3
54558,2
139294,1
93347,3
127128,3
73764,1
111653,1
150298,1
212722,2
68279,2
107264,2
116767,2
200718,1
154166,3
40352,1
26597,1
56630,2
198552,3
28272,1
191136,2
186993,3
127047,2
109246,3
130369,3
58243,2
132218,2
19973,2
162634,1
200463,1
11168,1
168184,2
36797,1
61799,2
28664,2
171155,1
93318,2
67973,1
26974,1
93226,2
152210,3
31236,2
68818,2
45143,1
45510,2
154678,2
73061,2
48079,3
200043,3
2932,2
164553,1
146337,2
22681,2
199808,1
190979,2
157261,3
110326,2
178675,1
162339,2
46363,3
114463,3
158410,3
162157,3
102602,3
49817,3
207498,2
10521,3
188009,1
59660,2
185218,3
71081,2
118873,2
54925,1
18672,1
121517,2
26003,2
206860,1
86387,2
138506,2
9158,1
185557,1
138192,1
107432,3
84121,3
212972,1
114752,1
163488,1
77580,1
76214,3
77621,2
88486,1
140620,3
53329,1
201281,1
109958,1
130681,3
117818,2
690,3
84174,2
35058,3
48629,2
48271,3
133613,1
165432,2
189020,1
151639,3
107516,2
33148,1
202236,1
149675,3
144866,1
69668,2
168755,2
76107,3
93536,3
100622,2
84883,2
204970,2
50308,2
108501,1
97488,3
73274,1
146777,3
210846,1
171035,2
170083,1
7889,3
108356,2
44076,1
96720,3
67918,2
24039,1
163760,1
74870,2
168240,3
4002,2
54136,2
210698,1
18385,3
86817,3
135359,1
167429,1
161243,2
107589,3
83592,1
145994,2
18981,3
127393,1
208857,2
177330,1
212841,1
47098,3
119368,1
70389,1
148631,3
47767,2
150536,2
88012,3
191121,3
141190,1
155362,1
52040,3
109885,2
69368,1
66756,3
92498,2
106108,3
208033,3
900,2
14493,1
136615,1
186362,2
143608,3
121337,3
193915,2
175539,1
192563,3
154014,3
137230,2
14091,1
12886,3
98903,2
149206,2
32041,3
55192,1
115379,1
81317,1
159329,2
169629,1
155553,1
19135,1
102328,3
85474,1
69837,1
124288,3
187494,1
180841,2
20073,1
81052,3
118773,3
110418,3
63637,2
122327,3
76174,3
113878,3
91305,3
128529,3
186695,2
184077,2
188660,3
4340,2
12379,2
56815,3
170114,1
140052,3
210495,3
124014,3
188331,1
169568,2
17050,2
1928,2
203031,2
207428,3
25935,1
80770,3
200509,1
137755,1
172950,2
141651,3
72368,3
22107,3
32221,3
15105,3
83760,1
132069,1
78398,3
184967,1
102276,1
92791,2
154170,1
116571,2
37708,2
147589,3
89604,3
31808,3
73708,3
47652,1
49522,1
1876,2
113924,3
58701,3
67164,1
4271,1
10174,3
79962,3
2151,2
173838,1
71572,3
151111,2
136683,3
91992,1
76546,3
101081,2
36466,3
154592,2
73295,2
5269,1
55182,1
196309,3
131800,1
149394,1
57305,3
106047,1
100654,2
15759,3
52328,3
27272,3
116360,2
157774,3
54375,1
116874,2
125478,2
75238,2
71425,1
72814,3
78349,1
28824,1
106583,3
208143,1
29655,1
26429,2
84277,3
51370,3
139120,2
117129,2
41220,1
38422,2
145503,1
66855,3
70470,1
130383,1
193640,3
160279,2
80509,1
151887,1
151593,2
131873,1
148106,3
28537,2
138001,2
188969,3
134453,1
151314,1
33687,3
87618,3
165230,2
107123,2
196661,2
33403,1
114329,1
45710,1
204168,1
143098,1
185295,3
3640,1
163291,3
6843,2
20964,3
128187,3
59576,1
17441,3
209744,3
133719,3
157686,2
185722,1
207988,2
68708,3
64490,1
113664,1
133106,3
104146,1
193462,3
99705,1
42228,3
175788,1
172447,2
171012,3
115598,1
39594,2
2065,1
201254,1
91241,3
95281,3
83701,2
85754,3
106728,3
156702,2
40047,1
89347,1
155742,2
151012,3
76718,1
186104,3
33162,3
80304,2
48760,3
120931,1
27686,2
101781,1
15733,3
121856,3
171734,1
86051,2
183018,2
141676,2
80934,3
28033,3
9992,3
2613,3
711,1
15472,1
37884,2
16228,2
67692,3
184131,3
10485,3
14402,2
69580,1
99712,3
166652,2
46837,2
123943,2
115885,3
65861,2
50041,3
123485,2
106885,3
157771,3
92333,3
189872,3
167693,1
201257,1
145547,2
35471,2
21828,3
119420,3
97785,1
10914,3
102534,3
135726,3
72374,3
77957,3
17981,1
76832,1
162613,3
93464,1
29114,3
200176,3
133305,2
135669,1
1760,2
196557,1
43873,2
122121,3
79678,1
135321,2
110606,2
117312,2
55016,1
23850,1
66347,1
37273,3
104266,3
63892,1
143402,1
151492,3
118038,2
171029,1
122815,2
3566,2
178344,1
206489,2
51156,3
95962,1
168088,3
22603,3
26869,2
72884,1
5617,2
159430,1
37009,3
175412,2
158466,3
189217,1
43820,1
73160,3
95059,3
86148,3
89544,2
6979,1
154391,3
186964,3
401,3
203129,2
54336,2
165577,1
5217,3
165186,2
284,2
142446,1
44720,2
1331,2
132685,1
163456,1
137266,3
153630,3
79763,1
154681,1
107100,3
85611,1
164427,3
11199,1
123188,1
167033,3
110661,2
67588,2
200323,1
127833,1
2969,3
74668,3
19271,1
91393,2
47335,3
152132,1
107000,2
26111,2
133425,3
136445,2
24089,1
99944,3
38746,2
173763,3
68151,3
208959,2
148906,2
200370,3
194887,1
177838,1
106735,2
96014,1
171552,3
69633,1
133786,3
144843,1
163261,3
65956,2
106560,3
147062,1
83755,1
156306,1
25919,3
132978,1
122729,2
163470,2
59342,1
138928,3
182789,1
148625,2
30809,3
30303,2
130621,2
162066,3
88680,3
56436,2
186391,2
103022,2
147702,3
1283,2
19006,3
86479,1
67599,3
56774,1
73143,3
14514,1
211386,2
127562,1
95992,1
130314,1
164826,3
63036,3
184127,3
168397,3
93738,1
110927,2
155724,1
11051,1
138296,3
101110,3
154241,3
153833,2
144160,3
38761,2
124487,3
151243,3
61465,2
97978,1
69036,1
158842,2
11587,1
16500,1
122281,2
138152,3
671,1
74115,1
142900,2
24822,2
172097,2
70133,3
154427,2
183969,1
25179,1
180260,2
174366,3
208984,2
62324,2
73286,1
106934,3
177810,2
125077,1
179304,2
18601,1
81520,2
91364,3
40534,3
166339,1
172554,3
38523,3
21757,1
21009,2
22489,3
162532,1
205722,1
45701,1
36076,3
194402,3
76808,2
35861,3
186130,1
210686,1
201073,1
127119,2
132421,3
147157,2
188502,1
197372,1
104038,1
28193,1
45206,2
189941,1
207003,1
162142,1
177413,1
48627,3
167706,3
129307,1
53370,2
58096,1
130184,3
125881,1
176996,3
95491,3
171500,1
123565,3
95588,3
45187,3
5682,2
187924,3
119264,2
109005,1
194239,2
202238,3
151876,3
7336,3
100205,2
83021,3
20738,1
124237,3
171525,2
97519,2
74123,2
104565,1
100545,3
65083,1
51133,3
160889,2
44823,1
67530,2
131378,2
64507,1
136315,3
139877,2
202869,1
127046,1
37812,2
196400,1
113687,2
54813,1
108369,2
16356,3
120488,2
50915,1
180303,3
186851,2
39169,2
125207,1
39157,2
18439,3
151896,3
131618,1
63219,1
101983,3
168940,2
67154,1
173082,2
1878,3
27636,1
2945,1
148847,2
181145,2
113385,2
157299,3
5782,1
104553,3
64585,3
110336,1
137479,2
91536,3
64373,2
195641,3
53091,1
5166,3
158899,1
177138,2
205735,1
169820,1
103208,1
136182,3
154626,1
157536,2
193417,2
10627,2
97959,3
119985,3
86933,1
15658,2
175574,1
100726,2
18046,2
86524,2
198402,1
63999,3
179881,2
85432,1
206128,2
24488,3
60028,3
83967,1
141681,1
54750,1
2744,2
105132,2
5733,2
198842,2
144094,1
121100,3
104015,1
190691,3
56905,2
20762,2
11603,1
106502,2
140530,3
95531,1
30683,3
22362,2
39864,1
97223,1
78213,1
167863,2
46204,1
78598,1
123883,1
15886,1
6973,3
135333,1
110367,1
96638,1
157992,2
158256,1
34673,3
152138,2
109014,3
25393,2
203641,3
106731,1
42075,3
117762,2
40803,3
23111,1
173339,2
209778,1
106440,2
182812,2
65197,1
112288,1
1411,3
179326,1
101363,2
42770,1
181197,2
83002,1
149718,3
112188,2
146292,1
157988,3
212662,3
141401,2
167520,3
34868,2
169596,2
107118,2
72706,1
117353,1
22184,1
99553,3
205595,3
166476,3
187743,1
205544,2
104593,1
74762,3
138264,3
159234,2
153597,1
186841,1
74991,2
20263,1
208931,1
198475,2
67070,2
173977,2
98062,2
1735,2
64829,2
160374,1
211035,3
62283,2
42314,2
57556,1
93046,2
166554,2
195238,1
20924,3
10590,2
9517,1
168213,3
18173,2
64184,3
63076,3
87965,3
17074,2
117925,3
78020,1
61054,1
97834,3
49594,2
162603,1
110731,1
203691,1
164989,3
55999,1
207652,1
141506,1
54544,2
79998,2
83515,1
16121,3
51412,3
113025,3
200914,3
7418,2
31061,2
140067,3
183033,1
45489,1
32145,3
78997,1
181093,1
207997,1
154298,1
72941,3
93881,2
84048,1
3104,1
97278,2
67962,1
37260,2
196044,1
123224,1
62592,1
128640,1
201654,2
163009,3
56119,2
155304,1
165591,1
165864,3
137918,3
161193,2
188313,1
172012,2
149197,2
105635,1
180599,1
46859,3
41167,3
56809,2
48865,1
100151,2
81104,1
127380,2
107152,1
158981,2
112594,2
103401,1
192547,1
210075,1
133010,1
69419,2
5921,1
84833,1
161947,3
35199,3
105029,3
134666,2
68651,2
94161,2
172436,3
56005,3
84889,2
69290,1
77402,3
39651,1
168140,3
76917,3
61330,2
46964,3
95756,1
167008,2
109315,1
66185,3
149289,2
57797,1
74871,2
2266,1
166393,1
163773,1
62808,3
188971,2
32166,2
48377,2
105794,1
16809,1
141024,3
174850,3
71018,1
207079,2
60711,3
143896,2
132706,2
72596,3
59061,2
85742,2
201705,3
149215,2
39498,3
33021,1
198138,2
155400,3
173151,1
177936,1
43230,1
63321,1
97408,1
103387,3
17885,3
167067,3
198587,3
149165,3
205770,1
205488,1
101717,3
28906,3
52055,1
49719,1
9029,1
186877,3
9894,1
68648,1
39737,1
59341,2
107724,1
15620,3
111723,1
134944,2
9841,3
79126,3
83948,2
166502,3
183635,1
209813,3
146905,2
152323,1
52262,1
92497,1
78760,2
194526,1
86065,3
97565,1
37390,1
68369,1
145323,1
190339,1
113280,2
142148,1
170286,1
103475,2
109137,3
68533,3
189590,3
22668,1
151585,3
49679,3
125562,1
68597,3
25976,3
183518,1
88069,1
145906,3
80882,3
134303,2
159709,1
192383,3
64643,1
127548,2
145403,2
108260,2
146871,1
14747,3
117058,3
50930,3
154902,3
151170,1
91693,1
155865,1
39226,3
174365,3
147395,1
46001,1
103527,2
145998,1
3058,3
115682,2
6108,3
170753,1
22000,3
128965,2
59437,3
207369,1
192770,3
9947,1
117870,1
124975,1
20266,1
127136,3
151572,1
30713,3
141492,1
25303,2
99387,3
203951,1
135294,1
124655,3
178196,1
56138,3
67392,1
32620,3
41546,2
105537,3
208792,3
92326,2
27566,3
167239,1
22766,1
123802,2
28911,3
113680,2
13245,3
148795,1
183219,2
31743,1
123920,3
205712,2
89895,1
140818,1
176697,1
101999,2
96128,2
134469,2
129282,1
69722,2
152397,3
136015,3
145688,2
93688,3
139157,2
77043,3
107324,3
182431,2
176458,1
21158,3
126742,1
23347,2
162101,1
71323,2
152582,2
59883,2
1921,1
201120,2
117887,2
146668,1
196767,3
45381,2
46052,2
182824,3
146457,3
159796,2
136387,2
166794,2
95694,1
36730,2
56259,2
125568,2
31009,1
37350,3
29065,3
150912,1
27902,1
171512,3
65890,2
166328,2
157878,2
21294,2
18565,3
58147,1
211923,2
129023,2
200444,1
199950,2
195813,2
39664,3
104249,2
112684,1
85857,2
139834,2
112796,1
20811,3
60153,3
171329,3
97430,3
170590,2
11064,3
90900,3
27671,2
168413,3
87039,3
177051,3
22947,1
134619,3
137748,2
183360,2
207426,3
76482,3
8304,1
179208,3
45475,1
136808,3
168914,3
25426,2
105136,1
137634,2
143967,1
180121,3
202417,3
172101,3
52349,1
65627,3
177275,1
209461,3
98193,3
152739,1
32309,2
197378,2
213054,3
136723,1
203757,3
7943,1
14832,3
108919,2
199256,1
25987,3
181147,2
86640,2
5694,1
167263,1
117330,1
190090,1
187268,2
90336,2
90065,1
29470,2
156400,3
175095,3
162029,3
141616,3
190893,3
176819,3
153090,3
43426,3
112456,3
59693,3
107475,3
137595,2
18388,3
156973,1
122657,2
200287,2
61534,3
105218,3
195052,1
9969,3
209110,2
8771,1
201399,1
108749,2
194383,3
78927,3
126388,1
63965,1
194881,1
78627,3
199597,1
74883,2
106627,3
108817,2
69839,2
58180,2
53709,1
10451,3
137315,2
118705,1
3123,2
180264,1
125500,2
39380,2
47226,2
104241,1
39302,3
204719,2
60612,2
148259,3
39721,2
159132,2
96314,3
16786,1
166113,1
149729,2
7731,1
5804,1
170108,3
171138,1
162919,1
193469,1
11311,2
42739,2
193353,2
13986,2
208847,1
28224,1
184942,2
166702,2
96901,3
105857,2
68974,3
133357,1
137395,1
168223,2
8953,3
106857,1
113079,2
203278,3
112563,1
195745,3
113675,2
171991,3
82590,3
30627,1
31481,1
153416,3
118821,1
85134,3
46606,3
188863,1
140738,3
44836,2
153308,1
142854,3
90422,3
50409,2
83955,3
210748,3
122053,1
21940,3
131637,2
117114,2
9022,3
116097,2
139835,1
11440,1
205331,3
11859,3
145093,1
39725,1
212614,2
74679,1
168506,1
108322,1
37920,1
179359,1
25505,3
11029,1
115422,3
65,2
146926,2
200363,1
15291,3
99665,1
66090,1
38604,2
342,1
3707,1
161730,2
154069,2
207446,2
193787,3
90935,2
54212,3
180660,1
21623,2
168883,3
46547,3
154815,1
84198,2
195981,1
188789,1
127108,3
144053,1
165428,3
151311,3
122217,2
93153,2
156401,2
4660,2
45914,3
3787,1
172704,3
172737,2
124663,3
144069,3
180412,1
21484,3
92086,3
69205,1
68420,2
207777,1
14601,1
192640,3
38084,3
81961,3
30940,1
165088,3
168121,2
7701,3
79865,1
111699,3
62438,3
93198,1
134937,2
212214,1
212580,1
112997,1
189272,3
187381,3
20965,1
180632,1
40212,1
51097,1
68519,3
17136,3
179740,1
144931,2
163434,2
